source_id,pmRA,e_pmDE,ra,parallax,radial_velocity,e_Gflux,parallax_over_error,BPflux,teff,e_radial_velocity,BPmag,logg,ruwe,RPflux,e_pmRA,Gmag,gaia_id,RPmag,feh,e_RPflux,pmDE,e_BPflux,e_parallax,Gflux,dec,Jmag,Kmag,qual_tmass,e_Kmag,e_Hmag,tmass_id,Hmag,e_Jmag,tmass_oid,e_W4mag,e_W3mag,e_W2mag,W1mag,W2mag,wise_id,e_W1mag,W4mag,qual_wise,W3mag,allwise_oid,Alias1
4069477595953048448,0.10379208594437919,0.025339035,270.14303985792145,0.3036621261429299,,162.19743,9.564424,21377.777946419625,,,14.513636,,0.9682615,239130.6197140937,0.03561705,12.5982895,Gaia DR3 4069477595953048448,11.301308,,583.4055,-0.9412932228924668,74.345085,0.031749133,172040.61111163846,-22.794429253288317,8.831,7.573,AAA,0.027,0.042,18003433-2247399,8.102,0.026,18003433-2247399,0.038,0.019,0.021,6.912,6.704,J180034.33-224739.8,0.047,4.822,AAAA,5.985,248227204,Gaia DR3 4069477595953048448
4069585661644839808,-0.7501226397593287,0.012285265,271.35722341775084,0.28243713026361345,,3226.469,19.763096,1317050.0325326303,,,10.039536,,0.87100226,2664513.9414833034,0.018662682,9.449925,Gaia DR3 4069585661644839808,8.68385,,5536.2485,-2.371897027990952,3369.028,0.014291138,3125910.6095912494,-23.005659138983948,7.665,7.104,AAA,0.021,0.038,18052573-2300203,7.341,0.026,18052573-2300203,0.041,0.016,0.022,6.636,6.531,J180525.73-230020.3,0.069,5.273,AAAA,6.064,246967291,Gaia DR3 4069585661644839808
4069701935004293632,-1.3196367238782134,0.025476653,271.29787058581803,0.256883239512516,,25.706406,6.1496406,5790.457349947257,,,15.93176,,1.3860666,40530.52929623013,0.03891444,14.443074,Gaia DR3 4069701935004293632,13.22844,,57.538464,-2.2188759537910174,17.61097,0.041772075,31456.972104114888,-22.223519216937024,11.169,9.384,AAA,0.019,0.066,18051148-2213245,10.306,0.027,18051148-2213245,0.084,0.081,0.032,8.979,8.616,J180511.48-221324.4,0.039,5.428,AAAA,7.823,251646298,Gaia DR3 4069701935004293632
4069857447172870400,-0.8105317206842869,0.024221087,270.8681788050855,0.19936886923890912,,99.9502,6.658068,2967.307557448327,6079.393,,16.657637,2.3245,0.9686316,46800.34212315113,0.033862792,14.429186,Gaia DR3 4069857447172870400,13.072273,-0.0986,474.56833,-1.4980527509495172,27.09328,0.029943952,31861.95399649514,-22.383060767642178,10.474,9.018,AAA,0.023,0.025,18032836-2222590,9.6,0.026,18032836-2222590,,0.072,0.024,8.395,8.079,J180328.36-222258.9,0.026,5.822,AAAU,7.676,250688782,Gaia DR3 4069857447172870400
4069911426323829888,-0.9107157067162828,0.06663942,271.1920698221812,0.5404411585650587,,279.09756,5.998804,48732.805897336526,7875.824,,13.618989,2.5589,4.1439586,257483.1056354578,0.08669354,12.350345,Gaia DR3 4069911426323829888,11.221024,-1.0363,907.2126,-0.718354574864535,164.47368,0.09009149,216176.65630442352,-21.85755191848816,9.375,8.192,AAA,0.031,0.069,18044609-2151271,8.692,0.026,18044609-2151271,,0.036,0.022,7.465,7.149,J180446.09-215127.1,0.032,5.82,AAAU,6.742,253855994,Gaia DR3 4069911426323829888
4070111743597609216,-0.9877324119964235,0.015206668,271.1819316735582,0.31801892229489703,,539.41174,14.846721,203295.93105371261,34853.84,,12.06822,3.8669,0.96397495,716706.4426483914,0.021516053,11.096997,Gaia DR3 4070111743597609216,10.109542,-0.3067,1655.9879,0.11861434108631166,790.16583,0.021420147,685721.4730335877,-21.158487087161333,7.938,4.815,AAA,0.018,0.036,18044366-2109305,6.281,0.024,18044366-2109305,0.024,0.065,,2.348,0.629,J180443.65-210930.6,,1.25,UUAA,1.508,258067941,Gaia DR3 4070111743597609216
4070776913789160576,-3.2457871581777553,0.023412095,269.832743455428,0.12421217027273479,,13.384516,4.3796253,3331.8415383621527,5765.4443,,16.531832,1.82,1.0604678,38764.383313329214,0.03294329,14.596338,Gaia DR3 4070776913789160576,13.2768135,-0.0469,41.82279,-6.6623513695585626,15.136924,0.028361369,27315.643246491087,-21.36659150783115,11.061,9.025,AAA,0.025,0.038,17591985-2121596,10.083,0.027,17591985-2121596,0.174,0.027,0.024,8.009,7.456,J175919.86-212159.5,0.033,6.816,AAAB,6.974,256812284,Gaia DR3 4070776913789160576
4094055597844775040,0.20168384182284005,0.03224471,272.11862267349244,0.7240495908172593,,19299.916,16.937695,13760689.867659697,,,7.491942,,0.9960324,7678061.3162091095,0.04455949,7.5024023,Gaia DR3 4094055597844775040,7.5347667,,6162.827,-1.4930221222073201,24061.5,0.04274782,18792558.789657895,-21.253113045807307,7.277,6.51,AAA,0.017,0.047,18082846-2115113,7.143,0.019,18082846-2115113,0.059,0.02,0.041,6.255,5.918,J180828.46-211511.1,0.086,4.409,AAAA,5.257,257497666,Gaia DR3 4094055597844775040
4094266669719378560,-1.5568685352349678,0.26615497,272.4377419750314,0.896901239181255,,2.449955,2.5581598,43.463732588846646,3759.2288,,21.243225,0.719,1.1469349,1259.057112013155,0.37345722,18.678558,Gaia DR3 4094266669719378560,16.997782,-0.3963,11.931183,-3.4514680388419423,11.694458,0.35060406,636.096802326232,-20.286224900335224,12.583,10.135,AAA,0.023,0.022,18094505-2017103,11.058,0.022,18094505-2017103,0.491,0.348,0.03,9.286,8.825,J180945.05-201710.3,0.031,4.862,AABC,9.293,263326950,Gaia DR3 4094266669719378560
4094631265217282176,-0.9673885094663854,0.021315193,273.5540531919601,0.17049534017939896,,140.04594,6.4213753,7294.687749871219,,,15.6810255,,1.1179752,84975.61966850478,0.027558846,13.735681,Gaia DR3 4094631265217282176,12.42466,,602.4116,-3.0844133714910513,71.02575,0.026551219,60349.62226002899,-19.76723636706541,9.898,8.446,AAA,0.021,0.024,18141297-1946019,9.019,0.026,18141297-1946019,0.081,0.029,0.021,7.748,7.292,J181412.97-194601.9,0.026,5.823,AAAA,6.638,266447265,Gaia DR3 4094631265217282176
4094789697991379712,-0.8757287888221859,0.122311674,274.1395414534226,-0.6205623323475158,,504.93124,-3.7870264,1428.5586255579756,,,17.451298,,2.3018441,55443.084633016886,0.15199329,14.465656,Gaia DR3 4094789697991379712,12.888277,,2543.0588,-3.7200670858745033,56.869827,0.16386533,30809.483306844126,-18.978444824015625,8.683,4.255,AAA,0.023,0.033,18163349-1858423,6.263,0.019,18163349-1858423,0.004,,,-0.584,-1.542,J181633.50-185842.7,,-2.17,UUUA,-2.259,271178682,Gaia DR3 4094789697991379712
4095618626655831808,-0.3941805993262916,0.022751411,273.6374148330946,0.2844429267333749,,121.673386,9.900676,11930.879561642143,,,15.146861,,1.118263,134352.63048509735,0.030532882,13.2339115,Gaia DR3 4095618626655831808,11.92728,,547.46765,-2.382126263088827,95.56218,0.028729647,95803.70023662984,-18.420764909565857,9.043,5.763,AAA,0.021,0.038,18143298-1825148,7.253,0.026,18143298-1825148,0.03,0.016,0.314,4.169,3.15,J181432.97-182514.7,0.261,2.845,BBAA,2.83,274533080,Gaia DR3 4095618626655831808
4095697138661210368,-0.9820268721568018,0.03204942,273.01010218142295,0.11216578394694433,,43.42652,2.6482153,6228.172975637586,9798.007,,15.85264,1.8848,1.1372384,102330.90824278913,0.04544839,13.609762,Gaia DR3 4095697138661210368,12.222878,-1.6572,110.69725,-2.524104053420062,24.52543,0.042355236,67770.67951688897,-18.11536897485363,9.663,7.795,AAA,0.016,0.031,18120241-1806554,8.621,0.036,18120241-1806554,0.093,0.056,0.171,7.342,6.622,J181202.41-180655.1,0.417,4.888,CBAA,5.904,276370791,Gaia DR3 4095697138661210368
4095729947892337408,-0.9086663941296885,0.052626915,273.3091600355088,0.2597863432378839,,47.082493,5.2194934,1526.436639203936,5560.372,,17.379345,2.0183,0.94465125,51642.95876459314,0.06981799,14.461321,Gaia DR3 4095729947892337408,12.965367,-0.725,206.10725,-1.9859359028355619,22.247751,0.04977233,30932.733197518344,-17.89541116050453,9.619,7.937,AAA,0.027,0.026,18131420-1753434,8.597,0.022,18131420-1753434,0.257,0.048,0.02,7.248,6.841,J181314.20-175343.4,0.032,5.567,AAAB,6.289,277693361,Gaia DR3 4095729947892337408
4097435741411560704,-0.2983946294905576,0.15153344,273.4269766067396,0.09660897725257561,,10.261343,0.47923112,28.544801219456282,,,21.699724,,1.664637,6802.124393574098,0.18829301,16.939264,Gaia DR3 4097435741411560704,15.166284,,18.168625,-1.588940078784916,7.7372847,0.20159161,3156.7573714265995,-17.47007410649542,11.206,8.569,AAA,0.019,0.023,18134247-1728122,9.7,0.024,18134247-1728122,0.452,0.063,0.021,7.634,7.092,J181342.47-172812.2,0.029,6.554,AAAC,6.611,280259894,Gaia DR3 4097435741411560704
4098014389460991872,-1.2955591663676347,0.025464978,274.8424472667232,0.10411692483701086,,137.7603,3.1276395,15812.398704504612,,,14.841048,,1.0835873,173853.2685664088,0.035354063,12.981589,Gaia DR3 4098014389460991872,11.647438,,379.9878,-2.8857913292080273,67.60613,0.0332893,120867.86204713395,-16.053460267567505,9.088,7.761,AAA,0.018,0.055,18192219-1603123,8.3,0.029,18192219-1603123,,0.053,0.021,7.142,6.825,J181922.19-160312.5,0.038,7.808,AAAU,6.256,288772140,Gaia DR3 4098014389460991872
4104216429639420032,1.193130510251263,0.42482865,276.3750618396206,0.5779721545038206,,8894.488,1.2640824,221973.0696399873,,,11.972792,,21.453562,902243.7504741023,0.5169573,11.103569,Gaia DR3 4104216429639420032,9.859586,,4662.3027,-1.9434104433969286,985.45905,0.45722663,681583.7166085509,-14.64472177854447,7.992,6.945,AAA,0.026,0.044,18253002-1438409,7.416,0.024,18253002-1438409,0.042,0.013,0.028,6.543,6.15,J182530.01-143840.9,0.089,4.659,AAAA,5.482,297255271,Gaia DR3 4104216429639420032
4152476297066998784,-0.33844622302950483,0.01936304,276.47119980481835,0.28149356751986315,,67.07643,12.053063,6844.805855052903,6744.3027,,15.750139,1.6569,1.1962436,70319.3408453047,0.023047809,13.914737,Gaia DR3 4152476297066998784,12.630209,-0.5298,205.94557,-1.9364425421991824,25.67036,0.023354525,51174.29491136645,-13.47564771888612,10.317,8.962,AAA,0.02,0.025,18255309-1328324,9.521,0.021,18255309-1328324,0.087,0.025,0.02,8.185,7.828,J182553.08-132832.3,0.023,6.05,AAAA,7.011,304293316,Gaia DR3 4152476297066998784
4152555461890047744,-0.5761455491941928,0.033669084,275.7642899319429,0.4481233904260875,,17.697456,10.831329,3841.22911087995,,,16.377367,,1.0120119,43084.717002394886,0.04098764,14.519843,Gaia DR3 4152555461890047744,13.162087,,103.038666,-2.170808419316335,44.44814,0.041372888,29309.58106627268,-13.16680190803809,10.34,8.266,AAA,0.02,0.021,18230342-1310003,9.283,0.023,18230342-1310003,0.097,0.022,0.02,7.818,7.324,J182303.42-131000.3,0.024,5.462,AAAA,6.622,306155754,Gaia DR3 4152555461890047744
4152582537378774656,-1.5342716088382673,0.16686524,276.4734077764661,0.10038981128920506,,6.806979,0.5100082,114.67438734766183,3547.5317,,20.189877,0.7706,1.3383716,4825.320792449645,0.21688701,17.196255,Gaia DR3 4152582537378774656,15.53908,0.1728,62.848766,-3.154006552003834,22.573776,0.1968396,2491.4072931922747,-12.834217686595576,11.529,9.281,AAA,0.023,0.025,18255361-1250031,10.126,0.024,18255361-1250031,,0.201,0.023,8.503,8.023,J182553.62-125003.1,0.025,7.474,AABU,7.709,308174798,Gaia DR3 4152582537378774656
4154990742729141376,-1.6848100571230062,0.022673689,277.7216696879163,0.1792901910629734,,307.19458,6.9192963,5444.195794224425,5229.614,,15.998708,2.1201,1.0605506,59156.03480254253,0.0295372,14.106793,Gaia DR3 4154990742729141376,12.817898,-1.8198,1449.8595,-3.5637889540871575,111.110535,0.025911622,42877.48538190248,-10.326997477454524,10.676,9.429,AAA,0.023,0.022,18305320-1019370,9.908,0.023,18305320-1019370,,0.114,0.023,8.743,8.521,J183053.19-101937.2,0.025,6.67,AABU,7.993,323224447,Gaia DR3 4154990742729141376
4155241083467432960,-1.223385400017014,0.013032369,279.82459252634817,0.20978523402903965,,602.6086,13.573572,169405.89101847372,,,12.266221,,0.721047,402530.56660771725,0.01493751,11.563539,Gaia DR3 4155241083467432960,10.735898,,1398.257,-5.28543570999944,681.09686,0.015455417,446201.8861019647,-10.091939605808205,9.5,7.265,AAA,0.023,0.061,18391789-1005309,8.43,0.024,18391789-1005309,0.036,0.015,0.05,6.141,5.367,J183917.89-100530.9,0.086,4.75,AAAA,4.918,324635976,Gaia DR3 4155241083467432960
4155352413393546112,-2.4938443515509263,0.033411793,280.1468166445545,0.04498871791378184,,21.904243,1.1255407,1845.537197145585,7458.4565,,17.173235,2.7727,0.98642397,11813.50638257721,0.04059874,15.755999,Gaia DR3 4155352413393546112,14.566949,-1.3857,67.206436,-6.649814121009075,14.403242,0.03997076,9387.444813686432,-9.694313560490416,12.603,11.438,AAA,0.03,0.034,18403523-0941395,11.937,0.037,18403523-0941395,0.225,0.054,0.021,10.666,10.431,J184035.24-094139.4,0.023,7.915,AAAB,9.459,327031496,Gaia DR3 4155352413393546112
4155723842108658560,-2.329313217182202,0.040666558,277.04915312745925,0.30178365218282077,,326.92303,6.18551,11697.472611152507,,,15.168312,,0.768313,233748.8294691125,0.05049016,12.724837,Gaia DR3 4155723842108658560,11.326022,,1324.1686,-4.407655704248882,101.41979,0.048788805,153112.90630677814,-10.42844337971135,8.356,5.629,AAA,0.029,0.04,18281180-1025424,6.927,0.034,18281180-1025424,0.02,0.074,,,,J182811.81-102541.9,,1.774,XXAA,2.282,322617836,Gaia DR3 4155723842108658560
4155804072101352704,-0.6254553276831871,0.038182396,277.0253942381165,0.17906469142539255,,25.510572,4.1572,1799.6086064544102,,,17.200598,,0.9099981,40815.19650908038,0.04593645,14.662259,Gaia DR3 4155804072101352704,13.22084,,112.66608,-4.0298172841299325,15.380624,0.04307339,25706.498901158986,-10.083749952811614,10.363,8.58,AAA,0.02,0.032,18280609-1005014,9.358,0.022,18280609-1005014,0.059,0.024,0.022,8.056,7.553,J182806.09-100501.5,0.023,5.103,AAAA,6.479,324684723,Gaia DR3 4155804072101352704
4155846540722266496,-2.5888827878563663,0.1315476,277.9258682247955,0.4956515634860781,,31.50489,3.2572172,193.9441743618785,,,19.61935,,1.5102518,32022.28242752027,0.16724251,15.180541,Gaia DR3 4155846540722266496,13.484264,,198.86908,-4.141755187918074,6.244923,0.15217026,15948.890974389325,-9.987987083683032,8.096,3.652,AAC,0.216,0.029,18314220-0959166,5.406,0.024,18314220-0959166,0.011,0.436,,-1.129,-1.683,J183142.22-095916.9,,-0.985,UUCA,-0.314,325259140,Gaia DR3 4155846540722266496
4156266554151949312,-1.7239608879125752,0.26643914,278.4484667100697,0.19041463875221745,,2.352641,0.6339512,25.87801148415656,,,21.806215,,1.3219653,1523.920292356041,0.31075734,18.583576,Gaia DR3 4156266554151949312,16.79049,,15.5593405,-4.6159381025470285,5.976257,0.30036166,694.2500795735286,-9.385521587605817,12.18,9.36,AAA,0.021,0.022,18334763-0923077,10.523,0.022,18334763-0923077,,0.13,0.021,8.661,8.077,J183347.63-092307.7,0.025,7.165,AABU,8.128,328883858,Gaia DR3 4156266554151949312
4252915412949859072,-3.0870344899841577,0.21942931,279.06951508885516,0.08619207708542395,,3.882676,0.37459838,33.58679993294931,3615.802,,21.52312,0.134,1.4034429,2889.0215511660786,0.2608228,17.883615,Gaia DR3 4252915412949859072,16.096018,-0.76,20.812168,-5.300861320724118,8.139881,0.23009196,1322.8190911605016,-7.083167445886295,10.569,7.584,AAA,0.016,0.031,18361669-0704595,8.664,0.022,18361669-0704595,,0.037,0.064,5.948,6.362,J183616.66-070459.4,0.079,4.049,AAAU,6.148,342667375,Gaia DR3 4252915412949859072
4252976504557162496,-2.9901171872499734,1.2133806,279.9272140008814,-0.8961990396612975,,1.2034414,-0.920307,33.31821865299117,,,21.531837,,1.1717799,396.49995383953905,1.1913162,20.04454,Gaia DR3 4252976504557162496,18.252287,,14.083681,-7.349144518258858,10.775789,0.9738045,180.7719130449222,-6.696194636885232,13.274,10.502,EAA,0.033,0.043,18394253-0641463,11.498,0.051,18394253-0641463,,0.107,0.024,9.445,9.018,J183942.52-064146.3,0.025,5.368,AAAU,7.786,344993631,Gaia DR3 4252976504557162496
4253040688579755776,-3.596444805304813,0.31226817,279.23136455051514,0.2054009036459873,,7.0105906,0.56627864,82.70285311256755,,,20.54474,,2.27556,4390.259427602444,0.388286,17.500547,Gaia DR3 4253040688579755776,15.64167,,22.468763,-4.201147778217961,6.9040256,0.36272055,1882.4701640879848,-6.517262171740771,12.035,10.02,AAA,0.026,0.025,18365553-0631022,10.809,0.025,18365553-0631022,,0.247,0.025,9.233,8.899,J183655.56-063102.2,0.028,5.303,AABU,8.056,346063881,Gaia DR3 4253040688579755776
4253496603619009792,-2.973459952982369,0.28625485,280.3473090651013,-0.289618232608659,,5.0147715,-0.73985535,,,,,,1.5090175,,0.3386051,18.523952,Gaia DR3 4253496603619009792,,,,-6.953636538986263,,0.39145252,733.44241153504,-5.682845446207152,12.35,10.25,AAA,0.019,0.023,18412334-0540583,11.149,0.026,18412334-0540583,,0.157,0.026,9.562,9.133,J184123.35-054058.1,0.028,7.001,AABU,8.781,351048720,Gaia DR3 4253496603619009792
4254815437833064064,-2.4503852080314066,0.014866713,282.915448311021,0.07762042083289812,,235.28458,4.9797716,32221.090229115267,21283.264,,14.068192,3.5127,1.0430647,75728.38799535748,0.016913667,13.387226,Gaia DR3 4254815437833064064,12.549748,-0.9682,742.0218,-6.943007590413255,330.28644,0.0155871445,83187.17551042604,-5.580882444710928,11.369,10.609,AAA,0.019,0.022,18513970-0534510,10.997,0.032,18513970-0534510,0.161,0.139,0.115,9.845,9.747,J185139.71-053451.2,0.137,7.505,BBBB,8.562,351656350,Gaia DR3 4254815437833064064
4255995179389985664,-3.313627614875414,0.0227224,277.76047291563077,0.16468799871338768,,99.41146,7.258877,50003.9256828998,,,13.591032,,1.1838701,224207.3891300861,0.0256823,12.435968,Gaia DR3 4255995179389985664,11.371271,,260.57452,-2.5239272915115754,173.31578,0.022687808,199783.4302344853,-6.5971298558162434,9.668,7.355,AAA,0.021,0.029,18310251-0635497,8.493,0.024,18310251-0635497,0.033,0.015,0.045,6.164,5.435,J183102.51-063549.6,0.083,4.963,AAAA,5.118,345586061,Gaia DR3 4255995179389985664
4256082556192380672,-0.8763510262294956,0.36024138,279.4645478364814,-0.9748935982273882,,3.6986947,-2.4497004,23.138194258224598,,,21.92772,,1.1621654,908.1180038906548,0.412587,19.240927,Gaia DR3 4256082556192380672,17.35254,,21.646772,-4.43529702196767,3.2076178,0.39796445,378.94472774051206,-6.1449411428279515,12.728,9.305,AAA,0.026,0.025,18375149-0608417,10.737,0.025,18375149-0608417,,0.048,0.03,7.989,7.214,J183751.50-060841.6,0.037,5.419,AAAU,6.485,348292882,Gaia DR3 4256082556192380672
4256472195660012416,-3.650312465207626,0.17206687,279.89408891580234,0.1707316553454434,,2.7947266,1.000978,27.683743212251958,3925.4158,,21.73298,0.4736,1.1448593,3816.408451372626,0.20091897,17.54033,Gaia DR3 4256472195660012416,15.793758,-0.9415,20.907282,-6.620927411095183,4.9937286,0.17056485,1814.738541306175,-5.739745485166276,11.827,9.556,AAA,0.026,0.025,18393458-0544230,10.488,0.027,18393458-0544230,0.007,0.022,0.024,8.763,8.329,J183934.55-054423.3,0.027,-0.037,AAAA,5.343,350709161,Gaia DR3 4256472195660012416
4256582765305121536,-2.311579721121048,0.056563035,280.062376202383,0.21140456774886734,,384.69308,3.3003435,22228.231882707558,5272.526,,14.47128,1.5024,3.1812773,211097.9425525847,0.067079745,12.7580185,Gaia DR3 4256582765305121536,11.436686,-2.2404,1681.602,-5.059624709289092,154.97566,0.06405532,148504.4136127314,-5.05559266107977,9.252,8.261,AAA,0.027,0.036,18401496-0503199,8.655,0.041,18401496-0503199,,0.062,0.02,7.888,7.7,J184014.97-050320.0,0.024,6.987,AAAU,7.363,354792646,Gaia DR3 4256582765305121536
4256626608314233344,-1.851989505005372,0.0941291,280.3919735347583,-0.09297404023840654,,53.1654,-0.90590376,695.3070206025769,4344.9355,,18.2331,1.2702,1.5803345,30172.836628492936,0.11541506,15.07675,Gaia DR3 4256626608314233344,13.548855,-1.0124,293.67062,-4.092885061007527,6.6257987,0.102631256,17548.772304354858,-5.067040203606181,10.224,8.513,AAA,0.023,0.025,18413407-0504012,9.209,0.026,18413407-0504012,0.09,0.089,0.024,7.77,7.363,J184134.07-050401.2,0.035,5.279,AAAA,6.862,354724582,Gaia DR3 4256626608314233344
4256685947587790336,-2.3893612570383604,0.045366295,280.2945752983846,0.06702581300010788,,10.896745,1.3656073,990.925868538772,,,17.84844,,1.0005722,23619.688127981553,0.05393068,15.23321,Gaia DR3 4256685947587790336,13.81471,,56.13032,-6.06254901990743,6.9353642,0.04908132,15193.680021602451,-4.857521949012711,11.05,9.445,AAA,0.024,0.033,18411070-0451270,10.17,0.029,18411070-0451270,0.118,0.046,0.022,8.687,8.223,J184110.70-045127.0,0.024,5.247,AAAB,6.946,355974112,Gaia DR3 4256685947587790336
4256734875858811904,-0.5891269411309127,0.05474947,280.25360989941083,0.32456473250126666,,1216.626,6.0035086,208253.34810074803,23953.883,,12.042062,3.6022,2.0028594,622250.7440886325,0.05571969,11.229914,Gaia DR3 4256734875858811904,10.262982,-0.8519,4160.799,-2.523516330976714,1524.4121,0.05406251,606710.352016615,-4.437367920542549,8.899,8.007,AAA,0.017,0.04,18410086-0426145,8.406,0.021,18410086-0426145,0.131,0.02,0.019,7.523,7.221,J184100.86-042614.2,0.025,5.755,AAAB,6.547,358473712,Gaia DR3 4256734875858811904
4256868152952578304,-2.3221693923386106,0.029658183,279.28102402160334,0.12793088464457994,,26.582937,4.6209865,3403.4800589636598,7137.461,,16.508734,2.5038,1.0227022,27374.41463028636,0.03281207,14.879642,Gaia DR3 4256868152952578304,13.654533,-0.8931,112.94205,-4.381807144515753,20.636372,0.027684757,21042.155596023476,-4.430228380982672,11.599,10.402,AAA,0.033,0.031,18370745-0425488,10.953,0.029,18370745-0425488,0.283,0.038,0.023,9.823,9.504,J183707.43-042548.8,0.028,7.498,AAAB,8.758,358515536,Gaia DR3 4256868152952578304
4258443070236412928,,,280.51063450175275,,,1.3031203,,23.552531817137886,,,21.908447,,,224.68871560434675,,20.542057,Gaia DR3 4258443070236412928,18.868942,,8.804699,,9.765262,,114.32038709879396,-3.94067555616774,12.857,9.659,AAA,0.023,0.023,18420255-0356263,10.824,0.026,18420255-0356263,0.141,0.03,0.021,8.741,8.104,J184202.55-035626.4,0.026,6.285,AAAB,7.535,361431736,Gaia DR3 4258443070236412928
4258461620173469440,-2.7225624527908407,0.2559205,280.53445564201724,-0.4224826469627701,,3.024054,-1.3689399,8.80685186882339,,,22.97649,,1.2637959,1938.721871651396,0.33890405,18.233461,Gaia DR3 4258461620173469440,16.529106,,20.050608,-5.498867016495749,2.945267,0.3086203,958.4340874017748,-3.8508270827361475,11.845,9.267,AAA,0.026,0.03,18420827-0351029,10.26,0.03,18420827-0351029,0.045,0.041,0.022,8.476,7.845,J184208.27-035102.9,0.024,3.693,AAAA,6.96,361965270,Gaia DR3 4258461620173469440
4258461791972163840,-2.8800116109441247,0.23749247,280.53528830248797,-0.20092388199710592,,2.6340365,-0.6471439,17.042789036929108,,,22.259691,,1.3944886,1940.447051204612,0.29067245,18.208132,Gaia DR3 4258461791972163840,16.528141,,14.043775,-5.440230019072321,5.0595646,0.31047788,981.0562698684195,-3.82647107641276,12.394,9.746,AAA,0.021,0.021,18420846-0349352,10.828,0.028,18420846-0349352,0.031,0.145,0.022,8.683,8.175,J184208.46-034935.2,0.024,3.334,AABA,8.121,362110292,Gaia DR3 4258461791972163840
4258531164287499648,-3.395861682818031,0.08213062,280.0360605749804,-0.0024496990238906825,,21.27373,-0.02536846,662.3076153043469,7034.478,,18.285892,2.4642,1.0279422,13540.021386779978,0.09850695,15.840653,Gaia DR3 4258531164287499648,14.418847,-0.3668,117.82018,-6.281789308373734,7.1739836,0.09656475,8683.308238048552,-3.4919966940181633,11.766,10.295,AAA,0.021,0.022,18400865-0329311,10.864,0.027,18400865-0329311,0.237,0.045,0.021,9.599,9.205,J184008.65-032931.2,0.023,7.491,AAAB,8.361,364104788,Gaia DR3 4258531164287499648
4258703207808502144,-1.6215235166829314,0.035801806,280.99180887482606,0.22301451105582298,,72.599556,6.1091905,3621.531871081226,,,16.44131,,1.1367376,65129.007493907884,0.036394272,14.098883,Gaia DR3 4258703207808502144,12.713459,,277.89743,-4.015442907229763,39.074978,0.036504757,43191.047283571155,-2.754814840056318,10.002,8.533,AAA,0.027,0.03,18435803-0245172,9.158,0.029,18435803-0245172,0.098,0.043,0.02,8.0,7.616,J184358.03-024517.1,0.022,5.675,AAAA,6.784,368501189,Gaia DR3 4258703207808502144
4259258010195996416,-1.6722504633783033,0.018753078,282.7948481544812,0.2083997996440626,,61.41859,11.24141,7418.674768888507,,,15.662726,,1.1537216,65914.52129829048,0.019951276,13.947558,Gaia DR3 4259258010195996416,12.700442,,254.36145,-3.9118916949538636,27.974804,0.018538581,49650.470956937876,-1.5009756646274517,10.421,9.341,AAA,0.019,0.022,18511076-0130034,9.755,0.022,18511076-0130034,0.224,0.031,0.021,8.849,8.571,J185110.76-013003.4,0.024,7.41,AAAB,7.86,375961688,Gaia DR3 4259258010195996416
4259329787695623936,-3.110878698284653,0.23653431,280.27838070840346,-0.13884364234406882,,2.959481,-0.4805438,47.57733484013411,3674.9856,,21.145042,1.2408,1.0568898,1454.2044640411339,0.30005148,18.701036,Gaia DR3 4259329787695623936,16.841331,0.6797,23.485462,-6.450996835030408,7.165479,0.28893027,623.0632090949545,-2.9336853701178227,12.921,10.537,AAA,0.024,0.037,18410681-0256011,11.244,0.036,18410681-0256011,,0.158,0.025,10.057,10.13,J184106.81-025601.3,0.024,7.274,AABU,10.154,367435237,Gaia DR3 4259329787695623936
426378793809476096,-3.3621433552322615,0.26818973,16.345931911540628,0.24828419658504297,,1147.1771,0.8683027,459211.4275131421,17509.385,,11.183511,3.3842,10.844551,444081.17040711915,0.23181036,11.040009,Gaia DR3 426378793809476096,10.62924,0.2174,130.81569,-1.415615204196512,203.98746,0.285942,722675.5229007916,60.42191056311247,10.036,9.445,AAA,0.016,0.019,01052303+6025188,9.783,0.022,01052303+6025188,0.056,0.018,0.02,8.848,8.467,J010523.02+602518.9,0.022,6.31,AAAA,7.485,696925929,Gaia DR3 426378793809476096
4265816429591726848,-1.7760121914632978,0.02710553,285.0660965444057,0.10284199730426945,,10.587886,3.6396422,5730.913806282791,8405.516,,15.942983,3.0196,1.1691368,23570.03258137921,0.033265095,14.87681,Gaia DR3 4265816429591726848,13.816995,-1.9463,25.949287,-6.188369654582745,18.12111,0.028256074,21097.092961809703,0.08812676636516242,12.175,10.299,AAA,0.022,0.024,19001586+0005173,11.297,0.021,19001586+0005173,0.167,0.03,0.019,9.339,8.786,J190015.86+000517.2,0.023,7.829,AAAB,8.177,385457034,Gaia DR3 4265816429591726848
4266952014602177920,-0.2551500803973705,0.02360264,283.0731148118485,0.3331787279909184,,451.36554,14.311835,23032.404531875476,,,14.432694,,1.6699361,120649.00683302806,0.026223676,13.141797,Gaia DR3 4266952014602177920,12.044086,,1392.4459,-0.637778390695199,210.15756,0.023279944,104286.41671346864,0.9956373974120597,9.862,6.28,AAA,0.017,0.044,18521755+0059443,8.239,0.022,18521755+0059443,0.015,0.054,0.364,4.217,2.872,J185217.59+005944.0,0.236,0.131,BCAA,1.137,390884978,Gaia DR3 4266952014602177920
